unit,load_min,load_2,load_3,load_4,load_max,load_total,min_gen_perc,heat_rate(load_min),heat_rate(load_2),heat_rate(load_3),heat_rate(load_4),heat_rate(load_max),a4,a3,a2,a1,a0,unit_type,fuel_type,group_type,source
703_1BLR,393.125,469.4375,545.75,622.0625,698.375,1898745.65,0.562913907,10.62283981,10.47859449,10.2051481,10.04950989,9.842512461,-5.11309E-10,1.13078E-06,-0.000924545,0.328304495,-32.04579095,Tangentially-fired,Coal,Boiler (Coal),Fit
703_2BLR,415.325,485.85625,556.3875,626.91875,697.45,3079716.275,0.595490716,11.48487599,11.17871165,11.074497,10.93307997,10.62512236,1.84893E-10,-4.99006E-07,0.000484844,-0.204783152,43.15154243,Tangentially-fired,Coal,Boiler (Coal),Fit
703_3BLR,483.775,578.125,672.475,766.825,861.175,3896873.3,0.561761547,9.742206124,9.786127725,9.665593161,9.571417213,9.751750591,3.01473E-11,-3.75396E-08,-4.85419E-06,0.019259719,4.159922033,Tangentially-fired,Coal,Boiler (Coal),Fit
703_4BLR,492.1,584.6,677.1,769.6,862.1,3452060.225,0.570815451,10.47458279,10.48349138,10.37244269,10.35255687,10.33305038,-1.71827E-10,4.78045E-07,-0.000491598,0.220763416,-26.00792746,Tangentially-fired,Coal,Boiler (Coal),Fit
70454_MAG1,73.188,91.9665,110.745,129.5235,148.302,13502.223,0.493506494,15.39493546,13.95200246,13.27588443,12.73893396,12.41066183,2.33602E-07,-0.000110505,0.019638531,-1.582852998,62.66608351,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
70454_MAG2,74.151,98.46675,122.7825,147.09825,171.414,19392.894,0.43258427,15.30726968,13.59471712,12.74249533,12.21928578,11.75300905,3.08986E-08,-1.9832E-05,0.004770157,-0.52875268,35.43829304,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7063_**1,64.59146341,73.44972125,82.30797909,91.16623693,100.0244948,,0.645756458,12.4978889,11.91508171,11.41275018,11.1264967,10.86228467,,,,,,Other turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Generic
7063_**2,62.595,74.87325,87.1515,99.42975,111.708,20484.936,0.560344828,13.83783405,12.81816998,12.30838516,11.97391225,11.34716222,-2.43874E-07,4.89025E-05,-0.001053674,-0.313848795,29.36191999,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7063_**3,62.595,75.83625,89.0775,102.31875,115.56,19770.39,0.541666667,13.27829907,12.39226563,11.768877,11.70749868,11.808299,-9.47703E-07,0.00033407,-0.042386457,2.253190633,-29.06796033,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7063_**4,105.93,131.20875,156.4875,181.76625,207.045,66589.524,0.511627907,11.96972091,11.10415135,10.67246978,10.34562166,9.929291176,1.37486E-08,-1.13059E-05,0.003360866,-0.445300361,33.1352818,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7063_**5,105.93,131.20875,156.4875,181.76625,207.045,142887.051,0.511627907,12.06791978,11.22007393,10.71047353,10.37560866,10.03373027,-1.8611E-09,-6.16178E-07,0.000700636,-0.161051105,22.232874,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7082_**3,58.743,61.87275,65.0025,68.13225,71.262,22200.039,0.824324324,12.28723043,12.15164114,12.01575577,11.83137797,11.70846561,6.86801E-05,-0.017689631,1.705288091,-72.9692669,1182.208186,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7082_**4,54.891,60.1875,65.484,70.7805,76.077,20278.854,0.721518987,12.08144764,11.796397,11.55618325,11.31659795,11.16996418,7.22879E-06,-0.001866496,0.180496136,-7.793344782,139.0975415,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7082_**5,164.673,182.97,201.267,219.564,237.861,1809332.55,0.692307692,7.359901678,7.237091418,7.141843725,7.072425992,7.059478899,1.20353E-08,-9.29594E-06,0.002722266,-0.363239877,26.01616488,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
7082_**6,165.636,183.933,202.23,220.527,238.824,1815202.035,0.693548387,7.423055108,7.280513034,7.18705727,7.118392472,7.111332556,2.27183E-08,-1.8207E-05,0.005500759,-0.747067412,45.88697283,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
708_1,40.7,56.8875,73.075,89.2625,105.45,46262.025,0.385964912,12.25397356,11.63858336,11.28122357,11.34880675,11.20252008,-4.88941E-07,0.000133646,-0.012694128,0.470900171,6.447336984,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
708_2,45.325,59.43125,73.5375,87.64375,101.75,38402.3,0.445454545,11.71222894,11.87757899,11.54360053,11.49847383,10.65474026,-1.97375E-06,0.000571693,-0.06096267,2.819302715,-35.73612697,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
708_3,35.15,52.03125,68.9125,85.79375,102.675,35351.65,0.342342342,11.82404058,11.70378789,11.68076691,10.92735369,11.06871244,1.25843E-06,-0.000333072,0.031361063,-1.251406336,29.60751373,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
708_4,165.575,244.2,322.825,401.45,480.075,902544.7,0.344894027,12.57931853,11.43399304,11.0361111,10.90106413,10.55604654,1.28689E-11,-1.80766E-07,0.000188199,-0.06910094,19.6720761,Dry bottom wall-fired boiler,Coal,Boiler (Coal),Fit
7097_**1,130.425,233.33125,336.2375,439.14375,542.05,1810632.925,0.240614334,14.52858409,12.34728554,11.584402,11.28135102,11.39435491,3.39899E-10,-5.33798E-07,0.000325996,-0.094227797,22.35877455,Tangentially-fired,Coal,Boiler (Coal),Fit
7097_**2,299.7,370.23125,440.7625,511.29375,581.825,2335712.875,0.515103339,11.60348211,11.19310916,11.01475053,10.93201846,10.95453532,2.45836E-10,-4.63529E-07,0.000334753,-0.110844199,25.25040646,Tangentially-fired,Coal,Boiler (Coal),Fit
709_1,92.5,124.64375,156.7875,188.93125,221.075,263213.375,0.418410042,11.20166054,11.08460494,10.86376456,10.73476619,10.37926261,-2.00606E-08,1.22731E-05,-0.002748807,0.261001797,2.333536393,Cell burner boiler,Coal,Boiler (Coal),Fit
709_3,124.875,199.8,274.725,349.65,424.575,88999.8,0.294117647,12.45979121,11.33657881,11.04068433,10.74571209,10.58689174,1.27142E-09,-1.5341E-06,0.000681557,-0.135752216,21.46195315,Cell burner boiler,Coal,Boiler (Coal),Fit
709_4,207.2,266.8625,326.525,386.1875,445.85,367528.4,0.46473029,11.79351957,11.69426465,11.27187224,11.21803781,11.02853032,-3.93267E-09,5.21002E-06,-0.002522062,0.523967425,-27.59290442,Cell burner boiler,Coal,Boiler (Coal),Fit
710_4A,270.603,313.21575,355.8285,398.44125,441.054,2900585.853,0.613537118,7.022065097,6.959746338,6.891837828,7.006978041,6.765662993,-9.20125E-09,1.27184E-05,-0.006519558,1.468119897,-115.5342818,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
710_4B,267.714,309.84525,351.9765,394.10775,436.239,2899200.096,0.613686534,6.988210501,6.934048195,6.852952687,7.010381736,6.756400131,-1.21054E-08,1.66148E-05,-0.008457175,1.891458392,-149.8608074,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
710_5A,257.6487052,302.7278398,347.8069744,392.886109,437.9652436,,0.588285735,7.40857485,7.078008364,6.890243162,6.809529911,6.834948277,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Scale Generic
710_5B,226.9005058,266.599826,306.2991462,345.9984664,385.6977865,,0.588285735,7.719430324,7.388863839,7.201098636,7.120385386,7.145803752,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Scale Generic
710_6A,269.64,310.5675,351.495,392.4225,433.35,2505548.808,0.622222222,6.960090576,6.916417139,6.825169101,6.874752008,6.62945793,-9.26812E-09,1.27302E-05,-0.006495834,1.458046458,-114.477913,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
710_6B,277.344,313.21575,349.0875,384.95925,420.831,2415460.158,0.659038902,7.279504207,7.098383151,7.155092994,7.136295372,6.55188349,-4.44819E-09,4.76073E-06,-0.001756956,0.245513774,-0.911071453,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
7145_3,9.63,24.31575,39.0015,53.68725,68.373,4127.418,0.14084507,31.35442081,18.33697166,15.60692368,13.90760734,13.77412036,8.77133E-06,-0.001597849,0.107400131,-3.268765788,54.22421501,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7146_UGT007,67.41,73.42875,79.4475,85.46625,91.485,3979.116,0.736842105,14.03297683,13.52426758,13.15081917,12.75237258,12.29748169,4.09E-06,-0.001373031,0.171864479,-9.574508683,214.6104692,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
7146_UGT008,57.78,65.484,73.188,80.892,88.596,2446.983,0.652173913,14.07531854,14.09734873,13.83180505,13.49386768,13.09201704,-2.44491E-06,0.000756516,-0.087991549,4.515393907,-71.74342298,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
7146_UGT009,56.817,63.79875,70.7805,77.76225,84.744,5606.586,0.670454545,14.00074337,13.73929867,13.21330103,12.87387362,12.50573469,-1.16861E-05,0.003366343,-0.361055027,17.02726084,-283.5454388,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
7153_**3,57.78540918,67.89575007,78.00609096,88.11643185,98.22677274,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
7153_1,61.49639877,72.2560276,83.01565644,93.77528527,104.5349141,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
7153_2,62.02654013,72.87892439,83.73130865,94.5836929,105.4360772,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
7153_5,72.225,81.61425,91.0035,100.39275,109.782,343813.149,0.657894737,12.87679203,12.54387218,12.14451292,11.86556909,12.38014752,2.60691E-06,-0.000862375,0.106353612,-5.834099554,133.4255698,Combined cycle,Diesel Oil,Combined cycle (Diesel Oil),Fit
7153_6,72.225,81.3735,90.522,99.6705,108.819,365261.085,0.663716814,12.88480672,12.51848101,12.08499941,11.78672568,11.8509946,1.48534E-07,-7.01604E-06,-0.004602099,0.521043363,-2.139386393,Combined cycle,Diesel Oil,Combined cycle (Diesel Oil),Fit
7153_7,72.225,82.09575,91.9665,101.83725,111.708,429642.45,0.646551724,12.99729122,12.62216736,12.19091586,11.9037981,12.03279768,3.14805E-07,-7.48861E-05,0.005394608,-0.111968014,12.59114686,Combined cycle,Diesel Oil,Combined cycle (Diesel Oil),Fit
7155_**1,22.09608791,24.79006907,27.48405024,30.1780314,32.87201256,,0.67218543,14.18401581,13.39125054,13.03760934,12.55617223,12.32932369,,,,,,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Generic
7155_**2,11.556,15.16725,18.7785,22.38975,26.001,193.563,0.444444444,17.62053711,16.0606474,15.38268876,15.04973229,14.77647061,6.16462E-05,-0.006085425,0.224818426,-3.759611494,39.3357845,Combustion turbine,Diesel Oil,Combustion turbine (Diesel Oil),Fit
7158_**GT1,11.556,32.2605,52.965,73.6695,94.374,8124.831,0.12244898,31.71620011,16.51144796,13.72574811,12.82820085,12.44104161,2.07539E-06,-0.000551504,0.054011402,-2.354522448,52.52638806,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7158_**GT2,30.816,46.94625,63.0765,79.20675,95.337,9721.485,0.323232323,17.39829618,14.76294624,13.7081817,12.76394852,12.23881733,1.09473E-06,-0.000299271,0.030425053,-1.421034528,40.06701622,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7158_**GT3,11.556,32.742,53.928,75.114,96.3,9789.858,0.12,31.92868224,16.78491007,14.07385958,12.70360295,12.20545549,2.1971E-06,-0.000575251,0.055235828,-2.367806413,52.76334489,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7158_**GT4,15.408,35.39025,55.3725,75.35475,95.337,5833.854,0.161616162,27.17296541,16.41738447,14.12987823,13.08484607,11.77597809,1.4947E-06,-0.000422261,0.043606432,-2.00713873,49.20687826,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7158_**GT5,11.556,32.742,53.928,75.114,96.3,8723.817,0.12,32.07208859,17.05289869,14.25571787,13.05124503,12.57275796,2.0191E-06,-0.000536288,0.052398738,-2.288458264,52.31171825,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7158_**GT6,11.556,32.742,53.928,75.114,96.3,7343.838,0.12,31.59096182,17.00560202,13.80063035,12.74527637,11.5783953,1.44146E-06,-0.000411648,0.043193123,-2.026764595,49.85374477,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7159_**1,42.372,52.72425,63.0765,73.42875,83.781,15980.985,0.505747126,16.03265473,14.67310296,13.9212577,13.41191313,13.06588617,1.03765E-06,-0.000295184,0.032107154,-1.626078994,46.3992397,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7159_**2,44.298,53.20575,62.1135,71.02125,79.929,14925.537,0.554216867,15.56968284,14.52105156,13.93654094,13.50773523,13.18789367,1.73172E-06,-0.000472127,0.048733257,-2.302978171,56.32917696,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7159_**3,46.224,55.13175,64.0395,72.94725,81.855,19847.43,0.564705882,15.22065382,14.20354282,13.62294548,13.17009431,12.76711586,1.52802E-06,-0.000437,0.047040474,-2.308018053,57.58142273,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7159_**4,47.187,56.3355,65.484,74.6325,83.781,24691.32,0.563218391,15.31384032,14.30689657,13.74483618,13.2933386,12.99840678,2.26226E-06,-0.000623946,0.064841147,-3.059170741,69.63121861,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7203_**CT1,14.445,31.2975,48.15,65.0025,81.855,1926.963,0.176470588,31.70603651,19.19839665,16.04112198,14.78576653,14.44688839,3.33861E-06,-0.00078986,0.070053536,-2.832469258,60.23915376,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7203_**CT2,14.445,31.05675,47.6685,64.28025,80.892,1719.918,0.178571429,32.0991456,19.38317262,16.11317263,14.78650091,14.53915406,3.63251E-06,-0.000844723,0.073794208,-2.947188976,61.66143348,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7203_**CT3,14.445,31.53825,48.6315,65.72475,82.818,1774.809,0.174418605,31.97224353,19.04050127,15.8827997,14.84216106,14.56048384,3.07435E-06,-0.000748464,0.06829596,-2.825503749,60.65821275,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7203_**CT4,14.445,32.01975,49.5945,67.16925,84.744,2743.587,0.170454545,32.14514228,19.89708005,15.99314608,14.60804802,13.97311952,1.77173E-06,-0.000468051,0.04702185,-2.189327524,55.29208952,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7210_COP1,271.025,305.01875,339.0125,373.00625,407,2106115.85,0.665909091,8.669404066,8.926622872,8.813614859,8.806431733,8.827223496,-1.72832E-08,2.42817E-05,-0.012711497,2.937520986,-243.9021768,Tangentially-fired,Coal,Boiler (Coal),Fit
7213_1,195.175,255.06875,314.9625,374.85625,434.75,2406290.375,0.44893617,11.54705795,11.17195635,10.86115249,10.77887507,10.63351062,-1.47597E-09,1.81009E-06,-0.000794677,0.1432569,2.542762347,Tangentially-fired,Coal,Boiler (Coal),Fit
7213_2,197.025,255.7625,314.5,373.2375,431.975,2891207.75,0.456102784,11.38147571,10.83085291,10.53232245,10.46138377,10.35519531,-8.34307E-10,9.31397E-07,-0.000347783,0.043455682,10.45377295,Tangentially-fired,Coal,Boiler (Coal),Fit
7237_2,43.335,57.78,72.225,86.67,101.115,20144.997,0.428571429,15.53093729,13.86946462,13.02008491,12.2906531,12.36155847,1.31354E-06,-0.000379805,0.041195729,-2.041136399,52.89737868,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7237_3,43.335,58.743,74.151,89.559,104.967,12629.745,0.412844037,15.51078268,13.89676506,12.65741086,12.2070987,11.85770797,-8.15046E-07,0.00023551,-0.023645983,0.897847117,4.716514192,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7237_4,113.634,125.19,136.746,148.302,159.858,60422.472,0.710843373,12.42166688,11.98026449,11.66974191,11.39211647,10.97600796,-1.71491E-07,7.92569E-05,-0.013127431,0.874614179,-5.155212941,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7238_**1,11.556,17.8155,24.075,30.3345,36.594,3001.671,0.315789474,15.60132601,12.96724312,11.69277198,10.92679653,10.37666179,1.51573E-05,-0.001848284,0.086675775,-1.953393819,29.18193415,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7238_2,77.04,84.2625,91.485,98.7075,105.93,182438.424,0.727272727,8.691410065,8.496037625,8.421959425,8.291832495,8.19285746,4.05075E-06,-0.001502271,0.2081404,-12.78314574,302.3712373,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
7238_3,151.191,172.8585,194.526,216.1935,237.861,1650659.04,0.63562753,7.700826673,7.447658165,7.29155272,7.216129218,7.082345731,-2.31878E-08,1.67693E-05,-0.004424763,0.495786146,-11.95223418,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
7238_4,161.784,198.13725,234.4905,270.84375,307.197,1733315.256,0.526645768,7.391006054,7.124583842,6.961340218,7.084031475,7.321348477,-8.44694E-09,7.94276E-06,-0.002681394,0.382368603,-12.13429493,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
7242_**1,81.855,107.61525,133.3755,159.13575,184.896,872101.467,0.442708333,12.76659974,11.11881472,10.62944007,9.672698038,9.136714756,2.37869E-07,-0.000130499,0.02631756,-2.33903538,88.78780917,Combined cycle,Other Gas,Combined cycle (Natural Gas),Fit
7242_**2,104.004,114.1155,124.227,134.3385,144.45,119255.031,0.72,12.07123326,11.7417541,11.46005977,11.27497996,11.0131869,-8.85498E-07,0.000429975,-0.077688819,6.163852299,-168.7602036,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7242_**3,89.559,101.83725,114.1155,126.39375,138.672,110675.664,0.645833333,11.91730354,12.26051847,11.9112272,11.52918651,11.28469473,-8.97343E-07,0.000446973,-0.082879738,6.752407337,-191.4059067,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7242_**4,87.633,103.28175,118.9305,134.57925,150.228,173273.553,0.583333333,12.3637097,11.97718683,11.413969,11.00338859,10.73056142,-2.39167E-07,0.000120615,-0.022366883,1.778626628,-38.80202343,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7242_**5,80.892,96.05925,111.2265,126.39375,141.561,177521.346,0.571428571,13.10457679,12.68256823,12.13389465,11.6730046,11.40101471,-8.92306E-08,4.7236E-05,-0.008926962,0.68882902,-5.384705974,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7254_32432,24.38650296,28.65325232,32.92000169,37.18675106,41.45350042,,0.588285735,7.963928192,7.633361707,7.445596504,7.364883254,7.39030162,,,,,,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Generic
7258_**7,26.964,29.853,32.742,35.631,38.52,8000.604,0.7,11.89549243,11.56116266,11.29726336,11.03670386,10.81091804,5.89309E-05,-0.007841295,0.390869962,-8.741019136,85.97553759,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7258_**8,29.853,32.01975,34.1865,36.35325,38.52,7994.826,0.775,11.19651323,10.92161659,10.73798343,10.56321078,10.50477357,0.000358945,-0.048878906,2.49522419,-56.67848086,494.8081172,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7258_9,52.002,57.2985,62.595,67.8915,73.188,2368.017,0.710526316,11.79578755,11.57575717,11.24413938,10.91146808,10.86367174,9.28643E-06,-0.002102779,0.176278069,-6.530491842,102.4942095,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7266_1,23.112,28.64925,34.1865,39.72375,45.261,93303.144,0.510638298,10.52140367,9.690037752,9.245702955,8.940024366,8.729448748,9.07796E-06,-0.001384663,0.080335764,-2.152105856,31.85264108,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7266_2,25.038,33.705,42.372,51.039,59.706,372128.238,0.419354839,9.708850748,8.856094483,8.478577957,8.27137908,8.109132458,1.32591E-06,-0.000279804,0.022318428,-0.817352409,20.05307055,Combined cycle,Pipeline Natural Gas,Combined cycle (Natural Gas),Fit
7270_**1,49.113,58.50225,67.8915,77.28075,86.67,20874.951,0.566666667,15.04710932,14.26574895,13.68050579,13.25679989,12.93724066,-1.22293E-07,2.39514E-05,-0.000569253,-0.15373627,21.84476467,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
7270_**2,49.113,58.2615,67.41,76.5585,85.707,26780.067,0.573033708,14.91601636,14.22649286,13.66055359,13.19469569,12.65864523,-8.73031E-07,0.000214314,-0.018866953,0.637114399,8.824865085,Combustion turbine,Pipeline Natural Gas,Combustion turbine (Natural Gas),Fit
