Year,Month,Day,Period,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,201_HYDRO_4,215_HYDRO_1,215_HYDRO_2,215_HYDRO_3,222_HYDRO_1,222_HYDRO_2,222_HYDRO_3,222_HYDRO_4,222_HYDRO_5,222_HYDRO_6,322_HYDRO_1,322_HYDRO_2,322_HYDRO_3,322_HYDRO_4
2020,11,13,18,26.4,26.4,26.4,26.4,26.4,26.4,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,40,40,40,40
2020,11,13,19,26.4,26.4,26.4,26.4,26.4,26.4,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,39.3,39.3,39.3,39.3
2020,11,13,20,23.6,23.6,23.6,23.6,23.6,23.6,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,39.1,39.1,39.1,39.1
2020,11,13,21,12.7,12.7,12.7,12.7,12.7,12.7,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,39.1,39.1,39.1,39.1
2020,11,13,22,12.7,12.7,12.7,12.7,12.7,12.7,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,37.9,37.9,37.9,37.9
2020,11,13,23,7.5,7.5,7.5,7.5,7.5,7.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,35.7,35.7,35.7,35.7
2020,11,13,24,12.7,12.7,12.7,12.7,12.7,12.7,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,27.5,27.5,27.5,27.5
2020,11,14,1,5.2,5.2,5.2,5.2,5.2,5.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,23,23,23,23
2020,11,14,2,3.8,3.8,3.8,3.8,3.8,3.8,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,14.6,14.6,14.6,14.6
2020,11,14,3,4.2,4.2,4.2,4.2,4.2,4.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,7.4,7.4,7.4,7.4
2020,11,14,4,3.8,3.8,3.8,3.8,3.8,3.8,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,10.5,10.5,10.5,10.5
2020,11,14,5,4.2,4.2,4.2,4.2,4.2,4.2,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,5,5,5,5
2020,11,14,6,3.8,3.8,3.8,3.8,3.8,3.8,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,5.9,5.9,5.9,5.9
2020,11,14,7,4.2,4.2,4.2,4.2,4.2,4.2,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,23.8,23.8,23.8,23.8
2020,11,14,8,12.3,12.3,12.3,12.3,12.3,12.3,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,35.6,35.6,35.6,35.6
2020,11,14,9,13.2,13.2,13.2,13.2,13.2,13.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,32.4,32.4,32.4,32.4
2020,11,14,10,14.2,14.2,14.2,14.2,14.2,14.2,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,36.2,36.2,36.2,36.2
2020,11,14,11,26.4,26.4,26.4,26.4,26.4,26.4,29,29,29,29,29,29,29,29,29,29,32.1,32.1,32.1,32.1
2020,11,14,12,25.9,25.9,25.9,25.9,25.9,25.9,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,32,32,32,32
2020,11,14,13,26.4,26.4,26.4,26.4,26.4,26.4,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,34,34,34,34
2020,11,14,14,25.9,25.9,25.9,25.9,25.9,25.9,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,34,34,34,34
2020,11,14,15,25.9,25.9,25.9,25.9,25.9,25.9,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,34,34,34,34
2020,11,14,16,17.5,17.5,17.5,17.5,17.5,17.5,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,39.6,39.6,39.6,39.6
2020,11,14,17,13.2,13.2,13.2,13.2,13.2,13.2,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,38,38,38,38
2020,11,14,18,13.7,13.7,13.7,13.7,13.7,13.7,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,37.9,37.9,37.9,37.9
2020,11,14,19,13.2,13.2,13.2,13.2,13.2,13.2,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,37.1,37.1,37.1,37.1
2020,11,14,20,13.2,13.2,13.2,13.2,13.2,13.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,37,37,37,37
2020,11,14,21,13.2,13.2,13.2,13.2,13.2,13.2,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,37,37,37,37
2020,11,14,22,13.2,13.2,13.2,13.2,13.2,13.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,37.7,37.7,37.7,37.7
2020,11,14,23,12.7,12.7,12.7,12.7,12.7,12.7,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,30.3,30.3,30.3,30.3
2020,11,14,24,13.2,13.2,13.2,13.2,13.2,13.2,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,25.9,25.9,25.9,25.9
2020,11,15,1,13.2,13.2,13.2,13.2,13.2,13.2,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,24.8,24.8,24.8,24.8
2020,11,15,2,12.7,12.7,12.7,12.7,12.7,12.7,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,13.6,13.6,13.6,13.6
2020,11,15,3,13.2,13.2,13.2,13.2,13.2,13.2,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,9.7,9.7,9.7,9.7
2020,11,15,4,13.2,13.2,13.2,13.2,13.2,13.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,16.2,16.2,16.2,16.2
2020,11,15,5,13.2,13.2,13.2,13.2,13.2,13.2,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,10.7,10.7,10.7,10.7
2020,11,15,6,12.7,12.7,12.7,12.7,12.7,12.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,20.6,20.6,20.6,20.6
2020,11,15,7,13.2,13.2,13.2,13.2,13.2,13.2,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,21.6,21.6,21.6,21.6
2020,11,15,8,13.2,13.2,13.2,13.2,13.2,13.2,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,22.7,22.7,22.7,22.7
2020,11,15,9,18.4,18.4,18.4,18.4,18.4,18.4,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,29.6,29.6,29.6,29.6
2020,11,15,10,25.9,25.9,25.9,25.9,25.9,25.9,28,28,28,28,28,28,28,28,28,28,31.4,31.4,31.4,31.4
2020,11,15,11,26.4,26.4,26.4,26.4,26.4,26.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.9,29.9,29.9,29.9
2020,11,15,12,26.4,26.4,26.4,26.4,26.4,26.4,29,29,29,29,29,29,29,29,29,29,25.8,25.8,25.8,25.8
2020,11,15,13,25.9,25.9,25.9,25.9,25.9,25.9,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,34.3,34.3,34.3,34.3
2020,11,15,14,26.4,26.4,26.4,26.4,26.4,26.4,29,29,29,29,29,29,29,29,29,29,34.9,34.9,34.9,34.9
2020,11,15,15,26.4,26.4,26.4,26.4,26.4,26.4,28,28,28,28,28,28,28,28,28,28,35.1,35.1,35.1,35.1
2020,11,15,16,25.9,25.9,25.9,25.9,25.9,25.9,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,35.5,35.5,35.5,35.5
2020,11,15,17,19.3,19.3,19.3,19.3,19.3,19.3,28,28,28,28,28,28,28,28,28,28,35.1,35.1,35.1,35.1
2020,11,15,18,17.9,17.9,17.9,17.9,17.9,17.9,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,34.7,34.7,34.7,34.7
2020,11,15,19,17.5,17.5,17.5,17.5,17.5,17.5,28,28,28,28,28,28,28,28,28,28,35.1,35.1,35.1,35.1
2020,11,15,20,17.9,17.9,17.9,17.9,17.9,17.9,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,38.4,38.4,38.4,38.4
2020,11,15,21,9.4,9.4,9.4,9.4,9.4,9.4,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,38.8,38.8,38.8,38.8
2020,11,15,22,3.8,3.8,3.8,3.8,3.8,3.8,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,37.7,37.7,37.7,37.7
2020,11,15,23,4.2,4.2,4.2,4.2,4.2,4.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,34.3,34.3,34.3,34.3
2020,11,15,24,4.2,4.2,4.2,4.2,4.2,4.2,8,8,8,8,8,8,8,8,8,8,29.9,29.9,29.9,29.9
2020,11,16,1,13.2,13.2,13.2,13.2,13.2,13.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,26.7,26.7,26.7,26.7
2020,11,16,2,13.2,13.2,13.2,13.2,13.2,13.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,14.6,14.6,14.6,14.6
2020,11,16,3,12.7,12.7,12.7,12.7,12.7,12.7,8,8,8,8,8,8,8,8,8,8,16,16,16,16
2020,11,16,4,13.2,13.2,13.2,13.2,13.2,13.2,8,8,8,8,8,8,8,8,8,8,11.8,11.8,11.8,11.8
2020,11,16,5,13.2,13.2,13.2,13.2,13.2,13.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,11.5,11.5,11.5,11.5
2020,11,16,6,12.7,12.7,12.7,12.7,12.7,12.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,11.9,11.9,11.9,11.9
2020,11,16,7,13.2,13.2,13.2,13.2,13.2,13.2,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,10.3,10.3,10.3,10.3
2020,11,16,8,16.5,16.5,16.5,16.5,16.5,16.5,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,25.5,25.5,25.5,25.5
2020,11,16,9,25.5,25.5,25.5,25.5,25.5,25.5,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,19.1,28.3,28.3,28.3,28.3
2020,11,16,10,27.8,27.8,27.8,27.8,27.8,27.8,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,18,18,18,18
2020,11,16,11,26.9,26.9,26.9,26.9,26.9,26.9,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.5,26.5,26.5,26.5
2020,11,16,12,26.9,26.9,26.9,26.9,26.9,26.9,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,25.2,25.2,25.2,25.2
2020,11,16,13,27.8,27.8,27.8,27.8,27.8,27.8,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,26.1,26.1,26.1,26.1
2020,11,16,14,26.9,26.9,26.9,26.9,26.9,26.9,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,26.5,26.5,26.5,26.5
2020,11,16,15,26.9,26.9,26.9,26.9,26.9,26.9,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,31.3,31.3,31.3,31.3
2020,11,16,16,26.9,26.9,26.9,26.9,26.9,26.9,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,29.1,29.1,29.1,29.1
2020,11,16,17,26.9,26.9,26.9,26.9,26.9,26.9,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,29.3,29.3,29.3,29.3
2020,11,16,18,18.4,18.4,18.4,18.4,18.4,18.4,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,30.8,30.8,30.8,30.8
2020,11,16,19,13.7,13.7,13.7,13.7,13.7,13.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,29.8,29.8,29.8,29.8
2020,11,16,20,12.7,12.7,12.7,12.7,12.7,12.7,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,30.2,30.2,30.2,30.2
2020,11,16,21,13.2,13.2,13.2,13.2,13.2,13.2,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,30.2,30.2,30.2,30.2
2020,11,16,22,12.7,12.7,12.7,12.7,12.7,12.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,31.5,31.5,31.5,31.5
2020,11,16,23,12.7,12.7,12.7,12.7,12.7,12.7,9,9,9,9,9,9,9,9,9,9,31.3,31.3,31.3,31.3
2020,11,16,24,12.7,12.7,12.7,12.7,12.7,12.7,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,16.1,16.1,16.1,16.1
2020,11,17,1,12.7,12.7,12.7,12.7,12.7,12.7,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,20,20,20,20
2020,11,17,2,13.2,13.2,13.2,13.2,13.2,13.2,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,29.5,29.5,29.5,29.5
2020,11,17,3,13.7,13.7,13.7,13.7,13.7,13.7,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,10.7,10.7,10.7,10.7
2020,11,17,4,13.2,13.2,13.2,13.2,13.2,13.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,7,7,7,7
2020,11,17,5,13.7,13.7,13.7,13.7,13.7,13.7,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,14.3,14.3,14.3,14.3
2020,11,17,6,13.2,13.2,13.2,13.2,13.2,13.2,9,9,9,9,9,9,9,9,9,9,8.8,8.8,8.8,8.8
2020,11,17,7,13.7,13.7,13.7,13.7,13.7,13.7,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,6.7,6.7,6.7,6.7
2020,11,17,8,13.2,13.2,13.2,13.2,13.2,13.2,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,16.3,16.3,16.3,16.3
2020,11,17,9,13.7,13.7,13.7,13.7,13.7,13.7,28,28,28,28,28,28,28,28,28,28,21.2,21.2,21.2,21.2
2020,11,17,10,13.7,13.7,13.7,13.7,13.7,13.7,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,38.9,38.9,38.9,38.9
2020,11,17,11,16,16,16,16,16,16,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,27.8,27.8,27.8,27.8
2020,11,17,12,26.9,26.9,26.9,26.9,26.9,26.9,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,29.1,29.1,29.1,29.1
2020,11,17,13,26.9,26.9,26.9,26.9,26.9,26.9,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.8,28.8,28.8,28.8
2020,11,17,14,26.4,26.4,26.4,26.4,26.4,26.4,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,31.1,31.1,31.1,31.1
2020,11,17,15,25.9,25.9,25.9,25.9,25.9,25.9,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,30.3,30.3,30.3,30.3
2020,11,17,16,26.4,26.4,26.4,26.4,26.4,26.4,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28,28,28,28
2020,11,17,17,25.9,25.9,25.9,25.9,25.9,25.9,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,27.8,27.8,27.8,27.8
2020,11,17,18,26.4,26.4,26.4,26.4,26.4,26.4,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,30.9,30.9,30.9,30.9
2020,11,17,19,25.9,25.9,25.9,25.9,25.9,25.9,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,29.5,29.5,29.5,29.5
2020,11,17,20,26.4,26.4,26.4,26.4,26.4,26.4,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,29.4,29.4,29.4,29.4
2020,11,17,21,25.9,25.9,25.9,25.9,25.9,25.9,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,29.6,29.6,29.6,29.6
2020,11,17,22,15.1,15.1,15.1,15.1,15.1,15.1,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,29.1,29.1,29.1,29.1
2020,11,17,23,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,27.6,27.6,27.6,27.6
2020,11,17,24,12.7,12.7,12.7,12.7,12.7,12.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,25.1,25.1,25.1,25.1
2020,11,18,1,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,24.1,24.1,24.1,24.1
2020,11,18,2,13.7,13.7,13.7,13.7,13.7,13.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,19.3,19.3,19.3,19.3
2020,11,18,3,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,21.3,21.3,21.3,21.3
2020,11,18,4,13.7,13.7,13.7,13.7,13.7,13.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,20.1,20.1,20.1,20.1
2020,11,18,5,13.7,13.7,13.7,13.7,13.7,13.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,11.7,11.7,11.7,11.7
2020,11,18,6,13.7,13.7,13.7,13.7,13.7,13.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,21.3,21.3,21.3,21.3
2020,11,18,7,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,24.7,24.7,24.7,24.7
2020,11,18,8,13.7,13.7,13.7,13.7,13.7,13.7,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,35.2,35.2,35.2,35.2
2020,11,18,9,13.2,13.2,13.2,13.2,13.2,13.2,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,33.4,33.4,33.4,33.4
2020,11,18,10,13.2,13.2,13.2,13.2,13.2,13.2,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,37.4,37.4,37.4,37.4
2020,11,18,11,17.9,17.9,17.9,17.9,17.9,17.9,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,33.8,33.8,33.8,33.8
2020,11,18,12,26.4,26.4,26.4,26.4,26.4,26.4,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,33.7,33.7,33.7,33.7
2020,11,18,13,26.9,26.9,26.9,26.9,26.9,26.9,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,33.2,33.2,33.2,33.2
2020,11,18,14,26.4,26.4,26.4,26.4,26.4,26.4,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,35.7,35.7,35.7,35.7
2020,11,18,15,26.9,26.9,26.9,26.9,26.9,26.9,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,28.4,35.7,35.7,35.7,35.7
2020,11,18,16,26.9,26.9,26.9,26.9,26.9,26.9,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,28.8,35.5,35.5,35.5,35.5
2020,11,18,17,26.4,26.4,26.4,26.4,26.4,26.4,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,35.5,35.5,35.5,35.5
2020,11,18,18,26.4,26.4,26.4,26.4,26.4,26.4,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,25.4,25.4,25.4,25.4
2020,11,18,19,26.9,26.9,26.9,26.9,26.9,26.9,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,36.4,36.4,36.4,36.4
2020,11,18,20,18.9,18.9,18.9,18.9,18.9,18.9,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,40.4,40.4,40.4,40.4
2020,11,18,21,13.7,13.7,13.7,13.7,13.7,13.7,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,40.3,40.3,40.3,40.3
2020,11,18,22,13.2,13.2,13.2,13.2,13.2,13.2,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,37.6,37.6,37.6,37.6
2020,11,18,23,13.2,13.2,13.2,13.2,13.2,13.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,36.5,36.5,36.5,36.5
2020,11,18,24,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,27.8,27.8,27.8,27.8
2020,11,19,1,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.4,31.4,31.4,31.4
2020,11,19,2,13.2,13.2,13.2,13.2,13.2,13.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,29.1,29.1,29.1,29.1
2020,11,19,3,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.2,31.2,31.2,31.2
2020,11,19,4,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,34.4,34.4,34.4,34.4
2020,11,19,5,13.2,13.2,13.2,13.2,13.2,13.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,32.8,32.8,32.8,32.8
2020,11,19,6,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31,31,31,31
2020,11,19,7,13.2,13.2,13.2,13.2,13.2,13.2,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,18.9,18.9,18.9,18.9
2020,11,19,8,12.7,12.7,12.7,12.7,12.7,12.7,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,16.4,16.4,16.4,16.4
2020,11,19,9,13.7,13.7,13.7,13.7,13.7,13.7,20,20,20,20,20,20,20,20,20,20,32.4,32.4,32.4,32.4
2020,11,19,10,16,16,16,16,16,16,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,33.4,33.4,33.4,33.4
2020,11,19,11,25,25,25,25,25,25,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,33.6,33.6,33.6,33.6
2020,11,19,12,25,25,25,25,25,25,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,33.5,33.5,33.5,33.5
2020,11,19,13,25,25,25,25,25,25,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,33.2,33.2,33.2,33.2
2020,11,19,14,25,25,25,25,25,25,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,29.1,29.1,29.1,29.1
2020,11,19,15,25,25,25,25,25,25,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,26,26,26,26
2020,11,19,16,25,25,25,25,25,25,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,26,26,26,26
2020,11,19,17,25.5,25.5,25.5,25.5,25.5,25.5,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,25.6,25.6,25.6,25.6
2020,11,19,18,25.9,25.9,25.9,25.9,25.9,25.9,28,28,28,28,28,28,28,28,28,28,26.2,26.2,26.2,26.2
2020,11,19,19,26.4,26.4,26.4,26.4,26.4,26.4,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,28.6,26.2,26.2,26.2,26.2
2020,11,19,20,27.4,27.4,27.4,27.4,27.4,27.4,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,33.4,33.4,33.4,33.4
2020,11,19,21,17.5,17.5,17.5,17.5,17.5,17.5,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,20.8,33.8,33.8,33.8,33.8
2020,11,19,22,12.7,12.7,12.7,12.7,12.7,12.7,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,33.4,33.4,33.4,33.4
2020,11,19,23,13.2,13.2,13.2,13.2,13.2,13.2,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,39,39,39,39
2020,11,19,24,13.2,13.2,13.2,13.2,13.2,13.2,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,35.5,35.5,35.5,35.5
2020,11,20,1,13.7,13.7,13.7,13.7,13.7,13.7,9,9,9,9,9,9,9,9,9,9,38.4,38.4,38.4,38.4
2020,11,20,2,13.2,13.2,13.2,13.2,13.2,13.2,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,27.1,27.1,27.1,27.1
2020,11,20,3,13.7,13.7,13.7,13.7,13.7,13.7,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,28.4,28.4,28.4,28.4
2020,11,20,4,13.7,13.7,13.7,13.7,13.7,13.7,9,9,9,9,9,9,9,9,9,9,27.8,27.8,27.8,27.8
2020,11,20,5,13.7,13.7,13.7,13.7,13.7,13.7,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,21,21,21,21
2020,11,20,6,13.2,13.2,13.2,13.2,13.2,13.2,9,9,9,9,9,9,9,9,9,9,20.4,20.4,20.4,20.4
2020,11,20,7,13.7,13.7,13.7,13.7,13.7,13.7,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,31.6,31.6,31.6,31.6
2020,11,20,8,13.7,13.7,13.7,13.7,13.7,13.7,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.8,28.8,28.8,28.8
2020,11,20,9,13.7,13.7,13.7,13.7,13.7,13.7,29,29,29,29,29,29,29,29,29,29,33.6,33.6,33.6,33.6
2020,11,20,10,13.7,13.7,13.7,13.7,13.7,13.7,29,29,29,29,29,29,29,29,29,29,32.1,32.1,32.1,32.1
2020,11,20,11,13.7,13.7,13.7,13.7,13.7,13.7,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,38.5,38.5,38.5,38.5
